Id,PostType,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"58828","Answer","2019-09-07 13:34:45","0","","","",""
"58829","Question","2019-09-07 14:00:09","0","45","<scikit-learn>","1",""
"58830","Question","2019-09-07 15:00:38","3","575","<python><deep-learning><classification><supervised-learning><audio-recognition>","2","1"
"58831","Answer","2019-09-07 15:04:56","0","","","",""
"58832","Question","2019-09-07 16:10:33","1","37","<data><reference-request><history>","1",""
"58835","Answer","2019-09-07 16:31:50","1","","","",""
"58838","Question","2019-09-07 18:21:14","2","1460","<machine-learning><neural-network>","2","0"
"58840","Answer","2019-09-07 20:14:00","1","","","",""
"58841","Answer","2019-09-07 20:22:57","5","","","",""
"58842","Question","2019-09-07 21:08:05","0","122","<decision-trees>","0",""
"58843","Question","2019-09-07 21:12:10","0","182","<machine-learning><decision-trees>","2",""
"58845","Question","2019-09-07 21:14:44","25","32319","<tensorflow><gpu>","3","5"
"58846","Answer","2019-09-07 21:14:44","42","","","",""
"58847","Question","2019-09-07 22:36:39","0","35","<hinge-loss>","1",""
"58849","Answer","2019-09-07 23:14:30","0","","","",""
"58850","Answer","2019-09-08 03:22:48","1","","","",""
"58851","Answer","2019-09-08 03:51:28","1","","","",""
"58852","Answer","2019-09-08 04:02:54","0","","","",""
"58854","Answer","2019-09-08 08:26:05","1","","","",""
"58856","Answer","2019-09-08 09:48:17","13","","","",""
"58857","Answer","2019-09-08 09:56:47","1","","","",""
"58860","Answer","2019-09-08 15:51:32","0","","","",""
"58861","Question","2019-09-08 15:51:44","1","1739","<python><nlp><named-entity-recognition>","1",""
"47923","Question","2019-03-25 06:59:35","3","168","<deep-learning><reinforcement-learning><deepmind>","1",""
"47924","Answer","2019-03-25 07:53:28","3","","","",""
"47927","Question","2019-03-25 08:45:27","1","751","<machine-learning><classification><correlation>","0","1"
"47928","Question","2019-03-25 09:00:25","1","278","<mnist>","0",""
"47929","Question","2019-03-25 09:22:18","2","105","<feature-engineering><categorical-data><aggregation><dummy-variables>","0","3"
"47930","Question","2019-03-25 09:34:52","1","47","<machine-learning><classification><regression><predictive-modeling>","1","1"
"47933","Question","2019-03-25 09:55:17","1","98","<machine-learning><python><predictive-modeling><supervised-learning>","1","1"
"47934","Question","2019-03-25 09:58:35","3","940","<machine-learning><python><scikit-learn><predictive-modeling><decision-trees>","1","1"
"47935","Answer","2019-03-25 10:39:49","0","","","",""
"47938","Question","2019-03-25 12:26:39","1","62","<machine-learning><learning>","2",""
"47939","Answer","2019-03-25 12:47:22","0","","","",""
"47940","Question","2019-03-25 13:33:39","1","1191","<classification><decision-trees><cross-validation>","1","4"
"47941","Question","2019-03-25 13:41:46","1","1310","<nlp><data><labels>","1","1"
"47942","Answer","2019-03-25 13:44:13","3","","","",""
"47943","Question","2019-03-25 13:45:17","1","22","<bigdata><preprocessing>","0",""
"47946","Answer","2019-03-25 14:09:43","2","","","",""
"47948","Answer","2019-03-25 14:28:40","1","","","",""
"47949","Answer","2019-03-25 14:38:45","1","","","",""
"47950","Answer","2019-03-25 14:39:45","0","","","",""
"47951","Question","2019-03-25 15:10:16","1","150","<data><pca><dimensionality-reduction>","1",""
"47952","Answer","2019-03-25 15:27:27","1","","","",""
"47953","Question","2019-03-25 15:32:03","1","755","<python><pandas><dataframe>","2",""
"47954","Question","2019-03-25 15:35:31","4","947","<machine-learning><xgboost><supervised-learning><hyperparameter-tuning><gbm>","1","3"
"47955","Question","2019-03-25 16:36:24","3","3064","<scikit-learn><pandas><aws><aws-lambda>","2",""
"47956","Answer","2019-03-25 16:43:16","1","","","",""
"47957","Answer","2019-03-25 16:46:30","0","","","",""
"47958","Answer","2019-03-25 16:50:38","1","","","",""
"47959","Answer","2019-03-25 17:02:02","3","","","",""
"47960","Question","2019-03-25 17:08:12","2","108","<machine-learning><python><feature-selection><data-imputation>","3","1"
"47961","Question","2019-03-25 17:20:31","4","237","<neural-network><keras><r><lstm>","1","1"
"47962","Answer","2019-03-25 17:50:31","1","","","",""
"47963","Answer","2019-03-25 17:52:49","1","","","",""
"47966","Question","2019-03-25 18:21:12","1","5942","<deep-learning><cnn><training><overfitting><transfer-learning>","3","1"
"47968","Answer","2019-03-25 18:42:20","1","","","",""
"47969","Question","2019-03-25 18:42:24","0","1484","<machine-learning><deep-learning><lstm><rnn><machine-learning-model>","1",""
"47971","Question","2019-03-25 18:55:06","3","1944","<random-forest><decision-trees><boosting>","3","1"
"47973","Question","2019-03-25 20:33:12","7","201","<machine-learning><scikit-learn><nlp><pandas>","3",""
"47974","Answer","2019-03-25 21:12:57","0","","","",""
"47976","Answer","2019-03-25 21:19:29","1","","","",""
"47978","Answer","2019-03-25 22:15:06","2","","","",""
"47980","Answer","2019-03-25 23:06:49","1","","","",""
"47981","Answer","2019-03-25 23:29:35","1","","","",""
"47983","ModeratorNomination","2019-03-26 00:47:08","0","","","",""
"47984","Question","2019-03-26 00:47:33","1","2938","<machine-learning><unsupervised-learning><density-estimation>","1",""
"47985","Answer","2019-03-26 02:05:23","1","","","",""
"47986","Answer","2019-03-26 03:04:34","1","","","",""
"47987","Question","2019-03-26 03:24:57","1","393","<machine-learning><regression><gradient-descent>","3",""
"47988","Answer","2019-03-26 03:55:06","1","","","",""
"47990","Question","2019-03-26 04:29:06","2","574","<machine-learning><classification><ensemble>","2","5"
"47991","Answer","2019-03-26 04:36:56","2","","","",""
"47992","Question","2019-03-26 05:11:23","1","135","<neural-network><cnn><convolution><pytorch><neural-style-transfer>","0",""
"47994","ModeratorNomination","2019-03-26 05:42:41","0","","","",""
"47995","Answer","2019-03-26 06:16:40","1","","","",""
"47996","Answer","2019-03-26 06:31:18","0","","","",""
"47997","Answer","2019-03-26 06:33:42","0","","","",""
"47998","Answer","2019-03-26 06:41:17","0","","","",""
"48000","Question","2019-03-26 06:45:39","3","574","<classification><svm><matlab><hyperparameter><hyperparameter-tuning>","2","1"
"48002","Answer","2019-03-26 07:37:26","1","","","",""
"48003","Question","2019-03-26 07:58:15","1","93","<python><tensorflow>","0",""
"48004","Question","2019-03-26 08:24:38","1","58","<machine-learning><data-cleaning><machine-learning-model>","1",""
"48005","Question","2019-03-26 08:39:57","0","837","<deep-learning><gan><nlp><text-generation><transformer>","1",""
"48006","Answer","2019-03-26 09:10:22","2","","","",""
"48007","Answer","2019-03-26 09:43:46","1","","","",""
"48008","Question","2019-03-26 09:52:31","1","880","<python><keras><dataset><csv><serialisation>","3",""
"48009","Answer","2019-03-26 09:54:28","1","","","",""
"48010","Answer","2019-03-26 10:11:48","5","","","",""
"48011","Answer","2019-03-26 10:30:04","1","","","",""
"48012","Question","2019-03-26 10:49:15","1","168","<lstm><finance>","2",""
"48013","Answer","2019-03-26 11:08:00","1","","","",""
"48014","Answer","2019-03-26 11:15:13","3","","","",""
"48016","Answer","2019-03-26 11:22:29","3","","","",""
"48017","Answer","2019-03-26 11:24:39","1","","","",""
"48019","TagWiki","2019-03-26 11:31:42","0","","","",""
"48020","TagWikiExcerpt","2019-03-26 11:31:42","0","","","",""
"48021","Answer","2019-03-26 11:31:53","3","","","",""
"48022","Question","2019-03-26 11:59:55","1","62","<machine-learning><python><nlp>","0",""
"48024","Question","2019-03-26 12:41:01","1","98","<machine-learning><nlp>","1",""
"48025","Answer","2019-03-26 12:58:05","0","","","",""
"48026","Question","2019-03-26 13:52:40","3","2774","<machine-learning><data>","3","2"
"48027","Answer","2019-03-26 14:08:53","1","","","",""
"48030","Question","2019-03-26 14:24:33","2","1524","<deep-learning><lstm><rnn><dropout>","1",""
"48031","Answer","2019-03-26 14:30:04","5","","","",""
"48032","Answer","2019-03-26 14:40:28","3","","","",""
"48033","Answer","2019-03-26 14:47:07","1","","","",""
"48034","Question","2019-03-26 14:57:18","1","40","<classification><regression><anomaly-detection><ensemble-learning>","0",""
"48035","Question","2019-03-26 14:57:22","5","37176","<python><matplotlib><seaborn>","2","6"
"48036","Question","2019-03-26 14:58:32","1","29","<machine-learning><feature-engineering><data-science-model>","1",""
"48037","Question","2019-03-26 14:59:27","1","276","<python><cnn>","0",""
"48038","Answer","2019-03-26 15:06:39","1","","","",""
"48039","ModeratorNomination","2019-03-26 15:09:59","0","","","",""
"48041","Question","2019-03-26 16:02:33","1","81","<predictive-modeling><feature-selection><azure-ml>","1","1"
"48043","Answer","2019-03-26 16:28:17","0","","","",""
"48044","Answer","2019-03-26 16:37:17","5","","","",""
"48046","Question","2019-03-26 16:45:15","1","46","<python><deep-learning>","0",""
"48049","Question","2019-03-26 17:18:06","8","111240","<python><dataframe><csv><data-formats>","2","2"
"48050","ModeratorNomination","2019-03-26 17:59:31","0","","","",""
"48052","Question","2019-03-26 19:35:11","2","395","<k-means><overfitting>","0",""
"48053","ModeratorNomination","2019-03-26 19:56:42","0","","","",""
"48054","Question","2019-03-26 21:02:22","1","75","<machine-learning><bigdata>","1",""
"48055","Question","2019-03-26 21:31:44","4","1832","<neural-network><deep-learning><lstm><loss-function><overfitting>","1","1"
"48056","Question","2019-03-26 22:07:29","1","164","<orange><orange3>","1","1"
"48060","Answer","2019-03-27 02:06:56","1","","","",""
"48064","Question","2019-03-27 06:34:13","-1","50","<data-science-model>","1",""
"48066","Question","2019-03-27 07:40:48","2","1234","<classification><logistic-regression><distribution>","1","1"
"48068","Answer","2019-03-27 08:04:16","3","","","",""
"48069","Question","2019-03-27 08:24:09","2","18","<dataset><image-classification><activity-recognition>","0","1"
"48070","Question","2019-03-27 08:24:11","1","92","<r><data>","1",""
"48072","Answer","2019-03-27 09:26:31","1","","","",""
"48073","Answer","2019-03-27 09:46:40","1","","","",""
"48074","Answer","2019-03-27 10:01:51","1","","","",""
"58862","Question","2019-09-08 16:28:28","1","26","<tensorflow>","1",""
"58863","Answer","2019-09-08 16:36:34","2","","","",""
"58867","Answer","2019-09-08 16:44:14","1","","","",""
"58868","Answer","2019-09-08 18:51:01","-1","","","",""
"58869","Answer","2019-09-08 20:28:44","2","","","",""
"58870","Answer","2019-09-08 20:56:17","3","","","",""
"58872","Question","2019-09-08 22:36:08","0","265","<classification>","1",""
"58874","Answer","2019-09-09 00:28:28","5","","","",""
"58876","Question","2019-09-09 02:51:59","1","106","<neural-network><cnn><visualization><inception>","1",""
"58880","Answer","2019-09-09 06:25:43","2","","","",""
"58881","Question","2019-09-09 07:09:40","1","111","<machine-learning><named-entity-recognition>","3",""
"58882","Answer","2019-09-09 07:30:57","0","","","",""
"58883","Answer","2019-09-09 07:33:22","0","","","",""
"58884","Question","2019-09-09 07:34:52","12","11347","<keras><tensorflow><activation-function>","3","6"
"58885","Answer","2019-09-09 08:09:04","1","","","",""
"58887","Answer","2019-09-09 08:37:09","0","","","",""
"58890","Question","2019-09-09 09:33:09","0","7511","<python><pandas><dataframe>","2",""
"58891","Question","2019-09-09 09:39:27","1","297","<machine-learning><python><deep-learning><image-preprocessing>","1",""
"58892","Answer","2019-09-09 09:40:47","1","","","",""
"58893","Answer","2019-09-09 09:47:38","5","","","",""
"58894","Question","2019-09-09 09:58:47","0","30","<machine-learning><python><machine-learning-model><nlp>","2",""
"58895","Answer","2019-09-09 10:25:02","1","","","",""
"58897","Answer","2019-09-09 10:41:40","0","","","",""
"58898","Answer","2019-09-09 10:48:40","0","","","",""
"58899","Answer","2019-09-09 11:50:47","6","","","",""
"58901","Question","2019-09-09 12:18:25","1","133","<machine-learning><cross-validation>","1","0"
"58904","Question","2019-09-09 12:55:26","2","51","<machine-learning><scikit-learn><logistic-regression><preprocessing><normalization>","1",""
"58905","Question","2019-09-09 12:56:09","2","62","<k-nn>","2",""
"58907","Question","2019-09-09 13:28:27","0","443","<neural-network><deep-learning><tensorflow><recommender-system>","1",""
"58908","Answer","2019-09-09 13:40:40","0","","","",""
"58911","Question","2019-09-09 14:11:12","0","560","<deep-learning><keras>","1",""
"58913","Question","2019-09-09 17:34:42","0","8","<time-series>","1",""
"58914","Question","2019-09-09 17:42:28","1","31","<nlp>","0",""
"58915","Answer","2019-09-09 18:30:40","2","","","",""
"58918","Answer","2019-09-09 19:37:12","1","","","",""
"58920","Question","2019-09-09 20:01:24","0","19","<cnn><convolution>","1",""
"58921","Answer","2019-09-09 20:06:50","1","","","",""
"58922","Answer","2019-09-09 20:15:51","1","","","",""
"58924","Answer","2019-09-09 20:25:04","1","","","",""
"58926","Answer","2019-09-09 20:45:22","1","","","",""
"58927","Question","2019-09-09 21:15:09","0","483","<neural-network><tensorflow>","1",""
"58928","Answer","2019-09-09 21:27:16","1","","","",""
"58930","Answer","2019-09-09 21:41:58","1","","","",""
"58931","Question","2019-09-09 21:53:42","0","209","<tfidf>","1",""
"58932","Question","2019-09-09 22:13:04","1","3270","<keras><cnn><loss-function>","3",""
"58934","Question","2019-09-09 23:03:44","1","1182","<r><correlation>","1",""
"58936","Question","2019-09-09 23:07:51","1","37","<linear-regression>","0",""
"58938","Question","2019-09-10 01:10:29","1","41","<powerbi>","1",""
"58940","Answer","2019-09-10 02:37:55","1","","","",""
"58941","Answer","2019-09-10 02:39:13","0","","","",""
"58942","Answer","2019-09-10 03:53:26","0","","","",""
"58944","Question","2019-09-10 04:51:39","3","3065","<deep-learning><pytorch><autoencoder>","2",""
"58945","Question","2019-09-10 05:26:28","1","39","<deep-learning><regression>","1",""
"58946","Question","2019-09-10 05:50:45","1","28","<machine-learning><nlp><svm>","0",""
"58947","Question","2019-09-10 06:21:00","0","494","<pandas>","1",""
"58948","Question","2019-09-10 06:30:59","1","52","<machine-learning><tensorflow><r><logistic-regression>","1",""
"58950","Question","2019-09-10 07:26:11","1","29","<multilabel-classification><information-theory>","1","0"
"58951","Answer","2019-09-10 07:51:12","1","","","",""
"58952","Answer","2019-09-10 08:01:40","0","","","",""
"58953","Answer","2019-09-10 08:14:14","0","","","",""
"58954","Answer","2019-09-10 08:26:20","1","","","",""
"58957","Answer","2019-09-10 08:50:34","2","","","",""
"58958","Question","2019-09-10 08:57:18","0","43","<machine-learning><image-recognition>","1",""
"58960","Question","2019-09-10 08:59:03","0","364","<python><clustering><pandas><dbscan><pickle>","2",""
"58961","Question","2019-09-10 09:13:11","2","2562","<machine-learning><python><scikit-learn><accuracy>","1",""
"58963","Answer","2019-09-10 10:02:08","2","","","",""
"58964","Answer","2019-09-10 10:23:58","1","","","",""
"58965","Question","2019-09-10 11:03:19","1","342","<classification><scikit-learn><xgboost><boosting><lightgbm>","0",""
"58966","Question","2019-09-10 11:13:40","3","1430","<classification><svm><binary>","2","1"
"58967","Question","2019-09-10 11:43:52","1","22","<python><matlab><octave>","0",""
"58968","Answer","2019-09-10 11:46:54","2","","","",""
"58969","Question","2019-09-10 11:51:29","1","91","<probability><bayesian>","0",""
"58970","Answer","2019-09-10 12:30:43","0","","","",""
"58972","Answer","2019-09-10 13:37:28","0","","","",""
"58978","Answer","2019-09-10 14:35:05","0","","","",""
"58979","Answer","2019-09-10 14:41:35","-1","","","",""
"58980","Question","2019-09-10 15:13:10","1","14","<feature-scaling>","0",""
"58981","Question","2019-09-10 15:14:46","2","5950","<python><keras><convolutional-neural-network>","4","1"
"58984","Question","2019-09-10 16:23:33","1","93","<classification><churn>","1",""
"58988","Question","2019-09-10 17:03:16","1","123","<machine-learning><svm>","0",""
"58990","Answer","2019-09-10 17:26:56","1","","","",""
"58991","Answer","2019-09-10 17:31:47","0","","","",""
"58992","Answer","2019-09-10 17:56:08","0","","","",""
"58998","Answer","2019-09-10 20:15:38","0","","","",""
"59001","Question","2019-09-10 20:41:41","2","231","<machine-learning><keras><tensorflow>","2",""
"59002","Answer","2019-09-10 20:53:48","1","","","",""
"59004","Question","2019-09-10 21:00:38","1","34","<machine-learning><logistic-regression><training><hyperparameter>","1",""
"59005","Answer","2019-09-10 21:04:55","0","","","",""
"59007","Question","2019-09-10 21:26:44","1","3961","<machine-learning><neural-network><keras><regression>","2","1"
"59010","Answer","2019-09-10 23:31:52","2","","","",""
"60010","Question","2019-09-11 04:34:27","0","118","<random-forest><xgboost><feature-engineering><feature-extraction>","1","1"
"60011","Question","2019-09-11 04:45:45","1","27","<data><orange><orange3>","0",""
"60014","Answer","2019-09-11 05:15:45","1","","","",""
"60017","Question","2019-09-11 07:00:42","1","1513","<python><keras><time-series><lstm><sequence>","1",""
"60018","Question","2019-09-11 07:23:05","1","88","<pandas><dataframe><matplotlib><reshape>","1",""
"60019","Question","2019-09-11 07:45:09","2","2022","<python>","4",""
"60020","Question","2019-09-11 07:58:43","0","283","<machine-learning><deep-learning><predictive-modeling><statistics>","2",""
"60021","Answer","2019-09-11 08:35:22","0","","","",""
"60023","Answer","2019-09-11 09:35:00","1","","","",""
"60028","Answer","2019-09-11 10:37:26","1","","","",""
"60029","Question","2019-09-11 10:44:18","-1","632","<machine-learning><neural-network><deep-learning><statistics><computer-vision>","3",""
"48076","Question","2019-03-27 10:09:58","1","21","<backpropagation><rnn>","0",""
"48077","Answer","2019-03-27 11:12:20","0","","","",""
"48078","Answer","2019-03-27 11:41:04","1","","","",""
"48080","Answer","2019-03-27 12:51:41","6","","","",""
"48081","Question","2019-03-27 13:15:21","4","1076","<machine-learning><classification><vc-theory>","1",""
"48082","Answer","2019-03-27 13:31:14","2","","","",""
"48084","Answer","2019-03-27 13:41:05","3","","","",""
"48086","Question","2019-03-27 13:52:52","2","125","<machine-learning><deep-learning><audio-recognition>","4","0"
"48087","Answer","2019-03-27 14:11:16","3","","","",""
"48088","Answer","2019-03-27 14:21:24","2","","","",""
"48090","Answer","2019-03-27 14:36:10","1","","","",""
"48091","Answer","2019-03-27 14:41:03","1","","","",""
"48093","Question","2019-03-27 15:06:43","1","73","<tensorflow><dataset>","0",""
"48095","Question","2019-03-27 16:00:43","1","280","<machine-learning><cross-validation>","1",""
"48096","Answer","2019-03-27 16:35:02","0","","","",""
"48097","Question","2019-03-27 16:39:07","1","3718","<time-series><feature-extraction>","1","1"
"48098","Question","2019-03-27 16:43:04","1","886","<image-preprocessing>","2",""
"48100","Question","2019-03-27 16:54:59","5","8768","<nlp><word-embeddings><bert>","0",""
"48101","Answer","2019-03-27 16:59:31","1","","","",""
"48102","Answer","2019-03-27 17:13:49","1","","","",""
"48103","Question","2019-03-27 18:58:33","7","1024","<machine-learning><pca><hyperparameter>","1","2"
"48105","Question","2019-03-27 19:34:08","1","72","<linear-regression><linear-algebra>","1",""
"48106","Answer","2019-03-27 19:58:59","1","","","",""
"48107","Answer","2019-03-27 20:01:25","5","","","",""
"48108","Question","2019-03-27 20:29:14","1","115","<machine-learning-model>","1",""
"48109","Question","2019-03-27 21:15:15","0","45","<deep-learning><dataset><cnn><image-classification><faster-rcnn>","1",""
"48110","Answer","2019-03-27 21:32:35","3","","","",""
"48111","Question","2019-03-27 21:53:14","3","417","<classification><scikit-learn><multilabel-classification>","1",""
"48112","Question","2019-03-27 21:57:44","1","277","<scikit-learn><dataset><data>","1",""
"48114","Answer","2019-03-27 22:17:49","0","","","",""
"48115","Question","2019-03-27 23:03:26","1","145","<machine-learning>","0",""
"48117","Answer","2019-03-27 23:55:03","2","","","",""
"48119","Answer","2019-03-28 02:25:35","1","","","",""
"48120","Question","2019-03-28 03:09:08","1","304","<keras><tensorflow><object-detection><object-recognition><yolo>","0",""
"48121","Answer","2019-03-28 04:16:24","3","","","",""
"48122","Question","2019-03-28 04:37:28","2","65","<machine-learning><neural-network><plotting><matplotlib><historgram>","0",""
"48123","Answer","2019-03-28 06:04:10","0","","","",""
"48124","Answer","2019-03-28 06:13:40","2","","","",""
"48125","Question","2019-03-28 06:20:43","1","1022","<deep-learning><text-mining><nlp><named-entity-recognition><mathematics>","1","1"
"48126","Answer","2019-03-28 06:24:29","1","","","",""
"48127","Question","2019-03-28 06:46:53","1","455","<machine-learning><deep-learning><computer-vision><image-recognition>","2",""
"48130","Question","2019-03-28 08:37:08","1","142","<classification><statistics><multilabel-classification>","0",""
"48132","Answer","2019-03-28 09:44:47","1","","","",""
"48133","Answer","2019-03-28 09:52:10","0","","","",""
"48134","Question","2019-03-28 09:58:52","2","1785","<python><keras><regression><loss-function>","2",""
"48135","Answer","2019-03-28 10:47:38","1","","","",""
"48137","Question","2019-03-28 12:21:08","2","185","<machine-learning><classification><cnn><image-classification><preprocessing>","0",""
"48138","Question","2019-03-28 12:58:49","1","228","<tensorflow><lstm>","1","1"
"48139","Question","2019-03-28 13:01:18","0","35","<r><dataset><data>","2",""
"48140","Answer","2019-03-28 13:09:27","3","","","",""
"48141","Question","2019-03-28 13:10:11","3","140","<machine-learning><classification><xgboost>","1",""
"48142","Question","2019-03-28 13:21:10","2","149","<machine-learning>","0",""
"48143","Answer","2019-03-28 13:35:17","1","","","",""
"48144","Answer","2019-03-28 13:37:00","1","","","",""
"48147","TagWiki","2019-03-28 14:19:37","0","","","",""
"48148","TagWikiExcerpt","2019-03-28 14:19:37","0","","","",""
"48149","Question","2019-03-28 14:29:12","2","1065","<machine-learning><scikit-learn><data-cleaning><preprocessing>","1","0"
"48150","Answer","2019-03-28 14:38:05","1","","","",""
"48152","Question","2019-03-28 15:04:15","1","58","<machine-learning><linear-regression><plotting>","1",""
"48153","Answer","2019-03-28 15:15:19","1","","","",""
"48154","Answer","2019-03-28 15:30:00","1","","","",""
"48155","Answer","2019-03-28 15:35:53","2","","","",""
"48156","Question","2019-03-28 16:01:58","0","48","<machine-learning><feature-extraction><feature-engineering>","1",""
"48157","Question","2019-03-28 16:10:18","1","103","<clustering><categorical-data>","4",""
"48158","Question","2019-03-28 16:54:51","2","217","<tensorflow><pytorch>","0",""
"48159","Question","2019-03-28 16:59:06","1","73","<tensorflow><embeddings>","0",""
"48160","Answer","2019-03-28 17:01:34","1","","","",""
"48161","Question","2019-03-28 17:02:18","0","1691","<scikit-learn><feature-selection>","2",""
"48163","Answer","2019-03-28 17:24:00","0","","","",""
"48165","Question","2019-03-28 17:46:13","1","42","<neural-network><rnn><nlp><language-model>","0",""
"48166","Question","2019-03-28 17:57:50","2","3021","<machine-learning><classification><decision-trees><training><variance>","3",""
"48167","Answer","2019-03-28 18:19:26","1","","","",""
"48168","Answer","2019-03-28 18:20:21","1","","","",""
"48169","Question","2019-03-28 18:35:30","1","498","<classification><naive-bayes-classifier><discriminant-analysis>","1",""
"48171","Answer","2019-03-28 18:51:57","1","","","",""
"48172","Question","2019-03-28 19:04:13","0","39","<keras><lstm>","1",""
"48174","Answer","2019-03-28 19:30:20","2","","","",""
"48175","Question","2019-03-28 19:37:36","1","102","<machine-learning><categorical-data><word-embeddings><embeddings>","0","2"
"48176","Answer","2019-03-28 19:40:36","0","","","",""
"48177","Question","2019-03-28 20:44:47","4","754","<machine-learning><nlp><word2vec><word-embeddings>","1","2"
"48178","Answer","2019-03-28 20:45:48","0","","","",""
"48180","Question","2019-03-28 21:33:04","1","161","<machine-learning><neural-network><keras><tensorflow>","1",""
"48181","Question","2019-03-28 10:53:42","1","27","<machine-learning><tensorflow>","0",""
"48182","Answer","2019-03-28 21:56:20","4","","","",""
"48183","Question","2019-03-28 22:04:20","2","785","<python><scikit-learn><time-series><feature-selection><random-forest>","4","1"
"48186","Question","2019-03-29 01:44:39","1","24","<machine-learning><deep-learning><reinforcement-learning><q-learning><dqn>","0",""
"48187","Answer","2019-03-29 03:38:04","1","","","",""
"48188","Answer","2019-03-29 03:49:32","1","","","",""
"48189","Question","2019-03-29 03:51:00","1","95","<training><computer-vision><multiclass-classification><object-detection>","0",""
"48192","Question","2019-03-29 07:25:32","2","342","<deep-learning><nlp><text><data-augmentation><machine-translation>","1",""
"48193","Question","2019-03-29 07:27:13","1","71","<deep-learning><keras><time-series><lstm>","0",""
"60030","Question","2019-09-11 10:58:38","0","38","<python><data-cleaning>","1",""
"60031","Answer","2019-09-11 10:58:53","0","","","",""
"60032","Answer","2019-09-11 11:01:17","-3","","","",""
"60035","Question","2019-09-11 11:27:13","1","10964","<python><keras><tensorflow><neural>","1","1"
"60036","Answer","2019-09-11 11:36:26","0","","","",""
"60037","Question","2019-09-11 11:51:52","3","57","<deep-learning><classification><keras><convolutional-neural-network>","0",""
"60039","Question","2019-09-11 12:16:40","0","58","<python><feature-selection><correlation>","1","1"
"60040","Answer","2019-09-11 12:31:33","0","","","",""
"60042","Answer","2019-09-11 12:43:28","1","","","",""
"60043","Answer","2019-09-11 13:00:13","1","","","",""
"60044","Question","2019-09-11 13:08:53","0","285","<machine-learning><linear-regression>","1",""
"60046","Answer","2019-09-11 14:14:06","0","","","",""
"60047","Question","2019-09-11 14:32:46","1","42","<python><pandas>","1",""
"60048","Question","2019-09-11 14:44:14","0","46","<time-series><predictive-modeling>","2",""
"60049","Answer","2019-09-11 14:55:55","0","","","",""
"60051","Question","2019-09-11 15:31:05","3","50","<education>","1",""
"60052","Question","2019-09-11 16:13:03","3","182","<pandas><correlation><mnist>","2",""
"60053","Answer","2019-09-11 16:20:10","1","","","",""
"60055","Answer","2019-09-11 16:35:56","1","","","",""
"60056","Question","2019-09-11 16:42:32","2","22","<machine-learning><data-science-model><nlp>","0","1"
"60063","Answer","2019-09-11 19:06:47","1","","","",""
"60065","Answer","2019-09-11 19:24:17","0","","","",""
"60067","Question","2019-09-11 19:36:52","-3","68","<python><pandas>","1",""
"60069","Answer","2019-09-11 19:56:04","1","","","",""
"60070","Answer","2019-09-11 20:18:58","0","","","",""
"60071","Question","2019-09-11 20:21:04","0","551","<keras>","1",""
"60072","Answer","2019-09-11 20:29:44","0","","","",""
"60073","Answer","2019-09-11 20:30:24","1","","","",""
"60075","Answer","2019-09-11 20:45:13","2","","","",""
"60077","Answer","2019-09-11 20:50:13","0","","","",""
"60079","Answer","2019-09-11 22:16:12","1","","","",""
"60083","Question","2019-09-11 23:35:23","1","43","<feature-extraction><categorical-data>","0",""
"60084","Answer","2019-09-11 23:40:26","1","","","",""
"60085","Answer","2019-09-12 00:21:51","0","","","",""
"60087","Answer","2019-09-12 00:49:24","-1","","","",""
"60089","Answer","2019-09-12 02:04:42","0","","","",""
"60092","Question","2019-09-12 03:09:51","1","57","<machine-learning><neural-network><classification><keras>","1",""
"60093","Question","2019-09-12 03:18:18","1","277","<neural-network><bigdata><pca><dimensionality-reduction>","1","1"
"60095","Question","2019-09-12 04:58:59","1","54","<dataset><bigdata>","2","2"
"60096","Answer","2019-09-12 05:08:55","0","","","",""
"60097","Question","2019-09-12 05:45:43","0","37","<python><pandas>","2",""
"60098","Answer","2019-09-12 05:56:33","0","","","",""
"60104","Question","2019-09-12 07:49:29","-1","146","<machine-learning><keras><tensorflow><computer-vision>","1",""
"60105","Answer","2019-09-12 08:34:21","1","","","",""
"60106","Answer","2019-09-12 09:31:10","2","","","",""
"60107","Question","2019-09-12 09:49:15","4","1342","<python><scikit-learn><hyperparameter-tuning><grid-search><pipelines>","1","4"
"60108","Question","2019-09-12 10:03:44","1","39","<svm>","1","0"
"60112","Question","2019-09-12 11:05:10","1","217","<categorical-data><missing-data><encoding>","1","1"
"60113","Question","2019-09-12 11:13:22","0","761","<python><pandas><data-cleaning><dataframe>","3",""
"60116","Answer","2019-09-12 11:51:11","0","","","",""
"60118","Answer","2019-09-12 12:53:26","1","","","",""
"60119","Question","2019-09-12 13:30:23","3","121","<python><scikit-learn><pandas><numpy>","1",""
"60121","Answer","2019-09-12 13:42:47","0","","","",""
"60122","Question","2019-09-12 15:15:27","1","363","<python><deep-learning><keras><class-imbalance><hyperparameter-tuning>","0",""
"60124","Question","2019-09-12 16:00:22","1","11","<algorithms>","0",""
"60126","Question","2019-09-12 17:34:38","1","2003","<python><keras><reshape>","2",""
"60127","Question","2019-09-12 17:51:00","1","979","<tensorflow>","0",""
"60128","Question","2019-09-12 17:51:29","1","9","<image-classification><computer-vision><image-recognition>","0",""
"60129","Question","2019-09-12 18:10:24","1","29","<machine-learning><recommender-system><transfer-learning>","0",""
